start_id,end_id,type,source_id
18,9,ALLEVIATES,1079
8,196,TARGETS,1079
65,6,ALLEVIATES,1080
120,6,ALLEVIATES,1080
9,90,WORSENED_BY,1081
65,90,ALLEVIATES,1081
120,65,SUGGESTS_STRATEGY,1081
3,21,TRIGGERED_BY,1082
20,196,TRIGGERED_BY,1083
333,196,RELATED_TO,1084
196,19,TRIGGERED_BY,1084
65,19,ALLEVIATES,1084
97,196,TREATED_BY,1084
333,27,TRIGGERED_BY,1085
333,4,TRIGGERED_BY,1085
333,6,TRIGGERED_BY,1085
65,333,MANAGED_BY,1087
23,333,MANAGED_BY,1087
20,4,TRIGGERED_BY,1088
380,196,TRIGGERED_BY,1088
65,10,ALLEVIATES,1089
120,21,ALLEVIATES,1090
9,112,TRIGGERED_BY,1091
32,112,TRIGGERED_BY,1091
65,112,MANAGED_BY,1091
203,112,MANAGED_BY,1091
101,112,HELPED_BY,1091
8,10,TREATED_BY,1092
8,47,TREATED_BY,1092
460,10,MANAGED_BY,1092
52,10,MANAGED_BY,1092
119,461,TARGETS,1093
462,333,HELPED_BY,1094
120,333,MANAGED_BY,1094
9,333,WORSENED_BY,1095
65,333,MANAGED_BY,1095
9,10,WORSENED_BY,1098
23,10,HELPED_BY,1098
38,10,HELPED_BY,1098
464,10,TREATED_BY,1098
120,10,MANAGED_BY,1098
17,196,MANAGED_BY,1100
45,196,MANAGED_BY,1100
77,196,MANAGED_BY,1100
17,6,HELPED_BY,1100
45,6,HELPED_BY,1100
77,6,HELPED_BY,1100
65,196,MANAGED_BY,1100
