start_id,end_id,type,source_id
18,9,ALLEVIATES,1079
8,196,TARGETS,1079
65,6,ALLEVIATES,1080
120,6,ALLEVIATES,1080
9,90,WORSENED_BY,1081
65,90,ALLEVIATES,1081
120,65,SUGGESTS_STRATEGY,1081
3,21,TRIGGERED_BY,1082
20,196,TRIGGERED_BY,1083
333,196,RELATED_TO,1084
196,19,TRIGGERED_BY,1084
65,19,ALLEVIATES,1084
97,196,TREATED_BY,1084
333,27,TRIGGERED_BY,1085
333,4,TRIGGERED_BY,1085
333,6,TRIGGERED_BY,1085
65,333,MANAGED_BY,1087
23,333,MANAGED_BY,1087
20,4,TRIGGERED_BY,1088
380,196,TRIGGERED_BY,1088
65,10,ALLEVIATES,1089
120,21,ALLEVIATES,1090
9,112,TRIGGERED_BY,1091
32,112,TRIGGERED_BY,1091
65,112,MANAGED_BY,1091
203,112,MANAGED_BY,1091
101,112,HELPED_BY,1091
8,10,TREATED_BY,1092
8,47,TREATED_BY,1092
460,10,MANAGED_BY,1092
52,10,MANAGED_BY,1092
119,461,TARGETS,1093
462,333,HELPED_BY,1094
120,333,MANAGED_BY,1094
9,333,WORSENED_BY,1095
65,333,MANAGED_BY,1095
9,10,WORSENED_BY,1098
23,10,HELPED_BY,1098
38,10,HELPED_BY,1098
464,10,TREATED_BY,1098
120,10,MANAGED_BY,1098
17,196,MANAGED_BY,1100
45,196,MANAGED_BY,1100
77,196,MANAGED_BY,1100
17,6,HELPED_BY,1100
45,6,HELPED_BY,1100
77,6,HELPED_BY,1100
65,196,MANAGED_BY,1100
333,465,RELATED_TO,1103
465,65,MANAGED_BY,1103
334,353,RELATED_TO,1104
353,65,HELPED_BY,1104
353,52,HELPED_BY,1104
353,8,TREATED_BY,1104
334,8,MANAGED_BY,1104
23,465,ALLEVIATES,1108
101,465,ALLEVIATES,1108
14,465,TARGETS,1108
14,203,TARGETS,1108
465,203,MANAGED_BY,1108
303,9,TRIGGERED_BY,1110
9,163,TRIGGERED_BY,1111
52,196,TARGETS,1111
52,333,MANAGED_BY,1111
196,465,RELATED_TO,1112
97,334,TARGETS,1112
203,465,TARGETS,1112
97,97,REFERENCES_INTERVENTION,1112
65,65,SUGGESTS_STRATEGY,1113
52,334,MANAGED_BY,1113
8,8,REFERENCES_INTERVENTION,1115
14,14,REFERENCES_INTERVENTION,1115
52,52,SUGGESTS_STRATEGY,1115
203,203,SUGGESTS_STRATEGY,1115
333,52,MANAGED_BY,1124
303,333,RELATED_TO,1124
10,97,TREATED_BY,1127
22,97,TREATED_BY,1127
337,22,ALLEVIATES,1127
8,52,SUGGESTS_STRATEGY,1130
10,8,TREATED_BY,1131
10,23,TREATED_BY,1131
10,32,TRIGGERED_BY,1131
52,32,TARGETS,1131
353,32,TRIGGERED_BY,1132
465,52,MANAGED_BY,1134
465,14,TREATED_BY,1134
52,465,SUGGESTS_STRATEGY,1134
203,52,HELPED_BY,1134
465,333,TRIGGERED_BY,1135
10,333,TRIGGERED_BY,1135
8,465,SUGGESTS_STRATEGY,1135
465,361,TRIGGERED_BY,1137
465,20,TRIGGERED_BY,1137
10,465,RELATED_TO,1137
13,465,RELATED_TO,1137
465,32,TRIGGERED_BY,1139
3,20,TRIGGERED_BY,1141
465,3,RELATED_TO,1141
359,465,TARGETS,1141
359,32,REFERENCES_INTERVENTION,1141
465,9,TRIGGERED_BY,1143
465,19,RELATED_TO,1144
465,71,TRIGGERED_BY,1144
13,3,RELATED_TO,1145
13,8,TREATED_BY,1145
353,333,TRIGGERED_BY,1146
359,353,TARGETS,1146
359,333,TARGETS,1146
52,353,ALLEVIATES,1146
359,8,REFERENCES_INTERVENTION,1146
465,336,RELATED_TO,1147
303,465,TRIGGERED_BY,1147
203,303,ALLEVIATES,1147
52,303,ALLEVIATES,1147
23,336,ALLEVIATES,1147
23,353,ALLEVIATES,1148
359,52,REFERENCES_INTERVENTION,1149
13,359,TREATED_BY,1150
9,466,RELATED_TO,1152
52,466,ALLEVIATES,1152
23,466,ALLEVIATES,1152
203,9,ALLEVIATES,1152
203,466,ALLEVIATES,1152
14,8,REFERENCES_INTERVENTION,1153
14,23,REFERENCES_INTERVENTION,1153
336,303,TRIGGERED_BY,1154
52,336,TARGETS,1154
203,336,TARGETS,1154
293,336,TARGETS,1154
97,52,TARGETS,1154
97,203,TARGETS,1154
334,336,RELATED_TO,1157
293,334,TARGETS,1157
203,334,TARGETS,1157
334,32,RELATED_TO,1158
293,32,TARGETS,1158
97,465,TARGETS,1159
97,8,REFERENCES_INTERVENTION,1159
336,20,TRIGGERED_BY,1160
10,20,WORSENED_BY,1160
13,20,WORSENED_BY,1160
52,13,TARGETS,1160
52,7,SUGGESTS_STRATEGY,1161
359,7,SUGGESTS_STRATEGY,1161
359,9,REFERENCES_INTERVENTION,1162
65,465,SUGGESTS_STRATEGY,1163
353,465,RELATED_TO,1167
9,465,RELATED_TO,1167
14,52,SUGGESTS_STRATEGY,1173
333,8,MANAGED_BY,1175
333,23,MANAGED_BY,1175
333,359,MANAGED_BY,1176
97,23,SUGGESTS_STRATEGY,1178
97,359,SUGGESTS_STRATEGY,1179
97,14,SUGGESTS_STRATEGY,1179
13,14,TREATED_BY,1192
353,20,TRIGGERED_BY,1193
9,8,TREATED_BY,1194
8,337,SUGGESTS_STRATEGY,1194
23,196,ALLEVIATES,1196
196,14,TREATED_BY,1196
196,333,RELATED_TO,1198
203,196,ALLEVIATES,1198
337,465,HELPED_BY,1201
8,336,TARGETS,1201
65,353,TARGETS,1206
3,465,RELATED_TO,1208
71,196,TRIGGERED_BY,1210
52,71,ALLEVIATES,1210
337,23,RELATED_TO,1211
3,333,RELATED_TO,1212
9,361,TRIGGERED_BY,1213
23,8,REFERENCES_INTERVENTION,1213
32,20,TRIGGERED_BY,1214
65,14,SUGGESTS_STRATEGY,1214
196,3,RELATED_TO,1216
10,361,TRIGGERED_BY,1220
19,333,TRIGGERED_BY,1220
9,19,RELATED_TO,1220
97,47,ALLEVIATES,1221
387,465,TRIGGERED_BY,1224
387,9,TRIGGERED_BY,1224
32,103,TRIGGERED_BY,1226
386,22,TRIGGERED_BY,1228
386,9,TRIGGERED_BY,1228
386,10,TRIGGERED_BY,1228
14,353,TARGETS,1229
10,303,TRIGGERED_BY,1232
3,361,RELATED_TO,1233
92,3,HELPS,1233
337,3,HELPS,1233
10,3,RELATED_TO,1237
465,7,RELATED_TO,1245
97,7,TARGETS,1245
26,27,RELATED_TO,1247
26,10,RELATED_TO,1247
27,10,RELATED_TO,1247
97,26,TARGETS,1247
6,3,RELATED_TO,1251
467,465,TARGETS,1251
77,465,TARGETS,1251
4,3,RELATED_TO,1252
48,3,RELATED_TO,1252
467,4,TARGETS,1252
467,6,TARGETS,1252
467,48,TARGETS,1252
13,336,WORSENED_BY,1255
203,13,ALLEVIATES,1257
468,196,TRIGGERED_BY,1262
303,10,WORSENED_BY,1265
336,465,RELATED_TO,1265
23,303,ALLEVIATES,1268
465,10,TRIGGERED_BY,1270
465,13,TRIGGERED_BY,1270
469,10,TARGETS,1272
469,333,TARGETS,1272
23,23,SUGGESTS_STRATEGY,1272
469,469,SUGGESTS_STRATEGY,1272
359,359,SUGGESTS_STRATEGY,1276
52,20,TARGETS,1280
23,92,SUGGESTS_STRATEGY,1281
23,337,SUGGESTS_STRATEGY,1281
9,32,TRIGGERED_BY,1282
10,334,RELATED_TO,1283
9,334,TRIGGERED_BY,1284
22,10,RELATED_TO,1286
38,22,ALLEVIATES,1286
470,465,TRIGGERED_BY,1292
470,9,RELATED_TO,1292
23,470,ALLEVIATES,1292
357,465,ALLEVIATES,1292
357,470,ALLEVIATES,1292
10,7,RELATED_TO,1293
333,7,RELATED_TO,1296
7,353,RELATED_TO,1298
97,353,ALLEVIATES,1298
7,336,RELATED_TO,1300
196,32,RELATED_TO,1300
31,336,HELPED_BY,1302
182,465,ALLEVIATES,1303
31,333,HELPED_BY,1303
13,52,MANAGED_BY,1304
13,31,TREATED_BY,1304
361,465,TRIGGERED_BY,1306
361,9,TRIGGERED_BY,1306
9,52,MANAGED_BY,1307
10,52,MANAGED_BY,1307
71,52,MANAGED_BY,1310
77,26,HELPED_BY,1311
77,27,HELPED_BY,1311
359,26,TARGETS,1315
20,465,TRIGGERED_BY,1320
287,22,TARGETS,1321
471,22,TARGETS,1321
471,8,REFERENCES_INTERVENTION,1321
471,23,REFERENCES_INTERVENTION,1321
465,472,TRIGGERED_BY,1322
28,465,ALLEVIATES,1322
287,465,TARGETS,1322
287,52,SUGGESTS_STRATEGY,1322
473,355,HELPED_BY,1323
355,474,TARGETS,1323
473,9,ALLEVIATES,1324
473,310,ALLEVIATES,1324
473,353,ALLEVIATES,1324
355,9,ALLEVIATES,1324
355,310,ALLEVIATES,1324
355,353,ALLEVIATES,1324
473,52,HELPED_BY,1324
473,465,ALLEVIATES,1325
8,203,SUGGESTS_STRATEGY,1326
65,473,MANAGED_BY,1326
419,3,ALLEVIATES,1327
9,472,TRIGGERED_BY,1329
336,472,TRIGGERED_BY,1329
20,333,TRIGGERED_BY,1331
92,333,MANAGED_BY,1332
65,23,SUGGESTS_STRATEGY,1339
3,97,TREATED_BY,1340
13,23,HELPED_BY,1343
3,77,HELPED_BY,1345
71,465,RELATED_TO,1347
10,203,MANAGED_BY,1347
336,52,MANAGED_BY,1350
203,23,HELPED_BY,1350
52,203,TARGETS,1350
8,14,REFERENCES_INTERVENTION,1355
465,124,TRIGGERED_BY,1358
465,359,HELPED_BY,1366
333,92,MANAGED_BY,1366
3,14,TREATED_BY,1367
3,52,MANAGED_BY,1367
3,359,MANAGED_BY,1368
3,65,MANAGED_BY,1368
353,14,TREATED_BY,1369
22,8,TREATED_BY,1370
10,65,HELPED_BY,1370
22,65,HELPED_BY,1370
10,14,TREATED_BY,1370
22,14,TREATED_BY,1370
334,333,RELATED_TO,1377
66,334,MANAGED_BY,1377
353,9,TRIGGERED_BY,1384
353,10,TRIGGERED_BY,1384
303,334,RELATED_TO,1386
7,465,WORSENED_BY,1388
20,353,TRIGGERED_BY,1389
334,14,REFERENCES_INTERVENTION,1392
20,7,RELATED_TO,1393
97,66,SUGGESTS_STRATEGY,1394
97,77,SUGGESTS_STRATEGY,1396
99,336,RELATED_TO,1401
465,353,RELATED_TO,1406
203,353,ALLEVIATES,1406
336,196,TRIGGERED_BY,1407
337,203,HELPS_BY,1409
3,336,WORSENED_BY,1412
336,14,TREATED_BY,1412
475,336,TARGETS,1412
14,475,SUGGESTS_STRATEGY,1412
476,470,RELATED_TO,1413
52,476,TARGETS,1413
357,476,HELPED_BY,1413
475,465,ALLEVIATES,1414
475,9,ALLEVIATES,1414
361,132,TRIGGERED_BY,1415
475,132,TARGETS,1415
38,132,TARGETS,1415
475,10,ALLEVIATES,1418
77,336,ALLEVIATES,1419
10,477,TREATED_BY,1420
465,316,TRIGGERED_BY,1420
10,124,TRIGGERED_BY,1422
357,9,ALLEVIATES,1423
337,19,ALLEVIATES,1426
357,19,ALLEVIATES,1426
359,19,ALLEVIATES,1426
14,357,SUGGESTS_STRATEGY,1427
14,337,SUGGESTS_STRATEGY,1427
92,465,ALLEVIATES,1430
20,32,TRIGGERED_BY,1431
371,13,WORSENED_BY,1433
9,65,HELPED_BY,1434
7,97,TREATED_BY,1438
7,23,HELPED_BY,1438
7,52,HELPED_BY,1438
205,466,RELATED_TO,1442
205,124,TRIGGERED_BY,1442
205,32,TRIGGERED_BY,1442
38,205,ALLEVIATES,1442
14,205,TARGETS,1442
14,466,TARGETS,1442
478,32,ALLEVIATES,1443
154,32,ALLEVIATES,1443
478,205,ALLEVIATES,1443
154,205,ALLEVIATES,1443
478,466,ALLEVIATES,1443
154,466,ALLEVIATES,1443
73,333,ALLEVIATES,1445
479,333,ALLEVIATES,1445
7,333,TRIGGERED_BY,1450
419,333,ALLEVIATES,1450
337,4,ALLEVIATES,1455
203,333,MANAGES,1460
92,65,RELATED_TO,1466
65,8,SUGGESTS_STRATEGY,1474
65,92,SUGGESTS_STRATEGY,1478
13,361,TRIGGERED_BY,1484
465,8,TREATED_BY,1490
101,101,SUGGESTS_STRATEGY,1511
114,114,SUGGESTS_STRATEGY,1511
482,29,WORSENED_BY,1512
483,29,WORSENED_BY,1512
482,13,WORSENED_BY,1512
483,13,WORSENED_BY,1512
482,10,WORSENED_BY,1512
483,10,WORSENED_BY,1512
484,482,ALLEVIATES,1512
484,484,SUGGESTS_STRATEGY,1512
485,333,ALLEVIATES,1513
183,333,ALLEVIATES,1513
486,465,ALLEVIATES,1513
31,31,SUGGESTS_STRATEGY,1513
485,485,SUGGESTS_STRATEGY,1513
183,183,SUGGESTS_STRATEGY,1513
486,486,SUGGESTS_STRATEGY,1513
333,353,TRIGGERED_BY,1515
52,19,TARGETS,1515
487,353,ALLEVIATES,1515
487,6,ALLEVIATES,1515
488,333,ALLEVIATES,1516
488,10,ALLEVIATES,1516
488,488,SUGGESTS_STRATEGY,1516
490,333,ALLEVIATES,1517
490,490,REFERENCES_INTERVENTION,1517
361,446,WORSENED_BY,1518
23,446,ALLEVIATES,1518
8,446,ALLEVIATES,1518
491,446,ALLEVIATES,1518
491,7,ALLEVIATES,1518
492,7,ALLEVIATES,1519
492,29,ALLEVIATES,1519
492,492,SUGGESTS_STRATEGY,1519
31,446,ALLEVIATES,1520
493,7,TRIGGERED_BY,1521
493,29,TRIGGERED_BY,1521
255,7,SUGGESTS_STRATEGY,1521
255,29,SUGGESTS_STRATEGY,1521
120,7,HELPED_BY,1521
120,29,HELPED_BY,1521
79,336,TARGETS,1522
255,336,TARGETS,1522
333,29,RELATED_TO,1523
494,29,ALLEVIATES,1523
494,333,ALLEVIATES,1523
494,3,ALLEVIATES,1524
494,6,ALLEVIATES,1524
495,333,TRIGGERED_BY,1525
333,99,TRIGGERED_BY,1525
333,496,TRIGGERED_BY,1526
52,496,ALLEVIATES,1526
65,496,ALLEVIATES,1526
495,29,TRIGGERED_BY,1527
495,6,TRIGGERED_BY,1527
31,29,ALLEVIATES,1527
255,333,ALLEVIATES,1528
23,132,ALLEVIATES,1530
100,333,ALLEVIATES,1530
100,132,ALLEVIATES,1530
52,132,ALLEVIATES,1530
6,32,TRIGGERED_BY,1532
102,32,TRIGGERED_BY,1532
23,102,TARGETS,1532
52,102,TARGETS,1532
303,353,TRIGGERED_BY,1545
10,353,RELATED_TO,1545
23,52,RELATED_TO,1548
160,7,RELATED_TO,1549
160,336,RELATED_TO,1549
8,160,TARGETS,1549
52,160,SUGGESTS_STRATEGY,1549
23,160,ALLEVIATES,1549
446,7,TRIGGERED_BY,1550
359,446,SUGGESTS_STRATEGY,1550
65,446,SUGGESTS_STRATEGY,1550
8,32,TARGETS,1553
23,32,TARGETS,1553
97,337,SUGGESTS_STRATEGY,1555
357,10,ALLEVIATES,1558
357,22,ALLEVIATES,1558
97,22,TREATED_BY,1558
97,357,SUGGESTS_STRATEGY,1558
10,497,TRIGGERED_BY,1564
13,497,TRIGGERED_BY,1564
337,13,TARGETS,1564
97,498,TARGETS,1571
70,10,ALLEVIATES,1572
70,465,ALLEVIATES,1572
101,34,ALLEVIATES,1573
13,7,WORSENED_BY,1574
7,3,RELATED_TO,1578
10,19,RELATED_TO,1579
13,19,RELATED_TO,1579
8,334,ALLEVIATES,1582
23,334,ALLEVIATES,1582
196,65,MANAGED_BY,1582
7,65,MANAGED_BY,1583
196,52,MANAGED_BY,1589
361,196,TRIGGERED_BY,1590
359,196,ALLEVIATES,1594
333,334,WORSENED_BY,1596
14,322,TARGETS,1601
28,65,RELATED_TO,1606
322,9,RELATED_TO,1608
97,322,TARGETS,1610
500,499,RELATED_TO,1622
290,499,RELATED_TO,1622
352,501,RELATED_TO,1623
97,352,TARGETS,1623
70,3,HELPED_BY,1623
70,352,HELPED_BY,1623
502,503,RELATED_TO,1624
502,21,RELATED_TO,1624
502,196,RELATED_TO,1624
504,503,ALLEVIATES,1624
504,21,ALLEVIATES,1624
333,505,RELATED_TO,1625
34,336,RELATED_TO,1626
506,502,RELATED_TO,1627
10,506,TRIGGERED_BY,1627
47,506,TRIGGERED_BY,1627
101,47,ALLEVIATES,1627
271,10,RELATED_TO,1629
271,13,RELATED_TO,1629
72,507,RELATED_TO,1631
97,72,TARGETS,1631
97,507,TARGETS,1631
10,507,RELATED_TO,1637
65,72,ALLEVIATES,1637
359,65,SUGGESTS_STRATEGY,1637
359,23,SUGGESTS_STRATEGY,1638
197,75,ALLEVIATES,1641
197,6,ALLEVIATES,1641
508,6,ALLEVIATES,1641
509,160,TARGETS,1642
184,333,ALLEVIATES,1644
23,322,ALLEVIATES,1645
8,26,TARGETS,1645
131,75,TARGETS,1645
131,26,TARGETS,1645
23,320,ALLEVIATES,1646
184,320,ALLEVIATES,1646
184,10,ALLEVIATES,1646
511,320,ALLEVIATES,1646
511,10,ALLEVIATES,1646
23,510,MANAGED_BY,1646
184,510,MANAGED_BY,1646
511,510,MANAGED_BY,1646
92,336,TARGETS,1652
92,7,ALLEVIATES,1660
513,6,ALLEVIATES,1661
3,31,TREATED_BY,1662
3,281,TREATED_BY,1662
117,10,TRIGGERED_BY,1667
10,469,TREATED_BY,1667
14,514,ALLEVIATES,1668
31,6,ALLEVIATES,1669
9,7,TRIGGERED_BY,1683
77,353,ALLEVIATES,1685
77,203,TARGETS,1685
32,9,TRIGGERED_BY,1691
19,9,WORSENED_BY,1699
124,353,TRIGGERED_BY,1713
32,353,RELATED_TO,1714
124,7,TRIGGERED_BY,1717
32,7,TRIGGERED_BY,1717
196,518,TRIGGERED_BY,1721
353,518,TRIGGERED_BY,1721
333,97,TREATED_BY,1721
196,97,TREATED_BY,1721
196,8,TREATED_BY,1721
333,14,TREATED_BY,1723
7,14,TREATED_BY,1723
9,14,MANAGED_BY,1723
196,23,HELPED_BY,1723
353,97,TARGETS,1724
353,23,ALLEVIATES,1724
203,8,HELPED_BY,1724
7,361,TRIGGERED_BY,1725
196,361,TRIGGERED_BY,1725
336,97,TREATED_BY,1730
361,22,TRIGGERED,1731
196,13,TRIGGERED,1733
196,353,RELATED_TO,1736
196,9,RELATED_TO,1737
361,353,TRIGGERED,1738
120,3,HELPED_BY,1754
519,9,TRIGGERED_BY,1756
519,10,TRIGGERED_BY,1756
3,8,TREATED_BY,1761
3,23,HELPED_BY,1761
6,120,HELPED_BY,1763
353,120,HELPED_BY,1763
10,337,HELPED_BY,1764
465,77,HELPED_BY,1766
465,23,HELPED_BY,1766
465,337,HELPED_BY,1767
465,97,HELPED_BY,1768
353,3,RELATED_TO,1768
9,61,MANAGED_BY,1769
19,61,MANAGED_BY,1769
19,65,MANAGED_BY,1769
334,465,RELATED_TO,1777
334,19,WORSENED_BY,1778
196,336,RELATED_TO,1789
520,10,TRIGGERED_BY,1791
445,10,TRIGGERED_BY,1796
444,10,TRIGGERED_BY,1796
359,13,ALLEVIATES,1809
13,9,RELATED_TO,1810
23,14,RELATED_TO,1827
203,7,TARGETS,1833
357,7,ALLEVIATES,1835
92,75,ALLEVIATES,1842
13,65,MANAGED_BY,1842
75,3,RELATED_TO,1844
3,92,MANAGED_BY,1844
336,333,WORSENED_BY,1847
10,521,TRIGGERED_BY,1849
9,71,RELATED_TO,1852
9,336,RELATED_TO,1852
337,337,SUGGESTS_STRATEGY,1859
10,522,TRIGGERED_BY,1861
26,522,TRIGGERED_BY,1861
10,101,HELPED_BY,1862
26,97,TREATED_BY,1863
465,120,HELPED_BY,1866
10,120,HELPED_BY,1866
353,13,RELATED_TO,1868
19,380,TRIGGERED_BY,1869
333,380,RELATED_TO,1869
10,523,TRIGGERED_BY,1870
26,523,TRIGGERED_BY,1870
465,523,TRIGGERED_BY,1870
65,52,HELPS,1879
77,333,ALLEVIATES,1888
3,196,RELATED_TO,1899
6,14,TREATED_BY,1905
18,85,ALLEVIATES,1907
18,444,ALLEVIATES,1907
23,444,ALLEVIATES,1907
97,32,REFERENCES_INTERVENTION,1911
77,52,SUGGESTS_STRATEGY,1925
32,196,TRIGGERS,1929
38,65,RELATED_TO,1931
87,65,MANAGED_BY,1931
84,471,MANAGED_BY,1932
84,419,MANAGED_BY,1932
471,525,TARGETS,1932
419,525,TARGETS,1932
471,526,SUGGESTS_STRATEGY,1932
419,526,SUGGESTS_STRATEGY,1932
527,48,TRIGGERED_BY,1933
101,48,ALLEVIATES,1933
14,69,SUGGESTS_STRATEGY,1933
528,6,TRIGGERED_BY,1934
528,47,TRIGGERED_BY,1934
528,27,TRIGGERED_BY,1934
69,47,TARGETS,1934
10,529,RELATED_TO,1935
15,18,SUGGESTS_STRATEGY,1935
15,77,SUGGESTS_STRATEGY,1935
333,66,MANAGED_BY,1936
333,530,MANAGED_BY,1936
531,26,TRIGGERED_BY,1937
63,26,RELATED_TO,1937
78,66,MANAGED_BY,1937
78,419,MANAGED_BY,1937
63,66,MANAGED_BY,1937
63,419,MANAGED_BY,1937
65,66,SUGGESTS_STRATEGY,1938
65,120,SUGGESTS_STRATEGY,1938
65,532,SUGGESTS_STRATEGY,1938
533,320,TRIGGERED_BY,1939
533,29,TRIGGERED_BY,1939
107,320,TARGETS,1939
107,29,TARGETS,1939
65,320,TARGETS,1939
97,320,TARGETS,1939
97,107,SUGGESTS_STRATEGY,1939
138,102,TRIGGERED_BY,1940
138,320,TRIGGERED_BY,1940
138,87,TARGETS,1940
336,23,HELPED_BY,1942
163,322,TRIGGERED_BY,1951
336,322,RELATED_TO,1952
196,322,RELATED_TO,1952
52,163,SUGGESTS_STRATEGY,1953
52,322,ALLEVIATES,1953
163,336,RELATED_TO,1956
361,163,RELATED_TO,1956
6,8,TREATED_BY,1958
9,20,TRIGGERED_BY,1974
9,534,WORSENED_BY,1975
534,32,TRIGGERED_BY,1978
10,534,RELATED_TO,1978
23,534,ALLEVIATES,1978
337,534,ALLEVIATES,1978
535,196,TRIGGERED_BY,1981
317,9,WORSENED_BY,1990
317,10,WORSENED_BY,1990
38,465,ALLEVIATES,1994
337,196,MANAGED_BY,1997
6,10,RELATED_TO,2000
32,465,RELATED_TO,2002
196,359,MANAGED_BY,2011
8,97,REFERENCES_INTERVENTION,2013
23,97,REFERENCES_INTERVENTION,2013
386,465,TRIGGERS,2018
97,386,REFERENCES_INTERVENTION,2018
196,20,WORSENED_BY,2024
92,196,ALLEVIATES,2028
203,3,ALLEVIATES,2028
196,539,RELATED_TO,2029
465,539,RELATED_TO,2029
203,539,TARGETS,2029
75,13,RELATED_TO,2049
26,13,RELATED_TO,2049
75,10,RELATED_TO,2049
7,334,TRIGGERED_BY,2057
353,334,RELATED_TO,2057
10,540,TRIGGERED_BY,2058
13,540,TRIGGERED_BY,2058
10,541,RELATED_TO,2062
10,359,TREATED_BY,2062
333,336,RELATED_TO,2063
3,120,HELPED_BY,2064
22,23,HELPED_BY,2065
103,8,TREATED_BY,2065
103,23,HELPED_BY,2065
10,196,RELATED_TO,2067
9,196,RELATED_TO,2067
465,38,HELPED_BY,2068
542,3,TRIGGERED_BY,2070
542,52,HELPED_BY,2070
542,38,HELPED_BY,2070
543,9,RELATED_TO,2071
543,10,RELATED_TO,2071
361,336,WORSENED_BY,2080
544,10,TRIGGERED_BY,2081
544,9,TRIGGERED_BY,2081
258,465,TRIGGERED_BY,2086
544,465,TRIGGERED_BY,2088
52,59,ALLEVIATES,2091
361,47,TRIGGERED_BY,2092
361,59,TRIGGERED_BY,2092
387,71,TRIGGERED_BY,2093
28,71,ALLEVIATES,2093
65,28,RELATED_TO,2093
102,353,RELATED_TO,2094
334,7,TRIGGERED_BY,2096
52,65,RELATED_TO,2099
160,8,TREATED_BY,2106
160,23,TREATED_BY,2106
160,38,HELPED_BY,2106
322,14,TREATED_BY,2109
545,10,RELATED_TO,2109
545,13,RELATED_TO,2109
92,22,ALLEVIATES,2118
32,336,TRIGGERED_BY,2129
361,13,TRIGGERED_BY,2130
92,353,HELPED_BY,2132
337,353,HELPED_BY,2132
65,22,ALLEVIATES,2139
13,97,TREATED_BY,2140
18,13,TARGETS,2141
9,120,HELPED_BY,2143
184,6,ALLEVIATES,2144
336,65,MANAGED_BY,2144
336,66,MANAGED_BY,2144
336,184,MANAGED_BY,2144
336,120,MANAGED_BY,2144
3,15,TREATED_BY,2145
3,17,TREATED_BY,2145
10,71,TRIGGERED_BY,2146
10,15,MANAGED_BY,2146
547,4,ALLEVIATES,2147
547,75,ALLEVIATES,2147
319,4,ALLEVIATES,2147
4,364,RELATED_TO,2148
47,364,RELATED_TO,2148
132,364,RELATED_TO,2148
4,65,HELPED_BY,2148
47,65,HELPED_BY,2148
132,65,HELPED_BY,2148
4,333,RELATED_TO,2148
47,333,RELATED_TO,2148
132,333,RELATED_TO,2148
190,361,TRIGGERED_BY,2149
190,10,RELATED_TO,2149
10,38,TREATED_BY,2149
10,18,TREATED_BY,2149
7,71,TRIGGERED_BY,2150
319,7,ALLEVIATES,2150
469,7,ALLEVIATES,2150
97,92,SUGGESTS_STRATEGY,2154
8,65,SUGGESTS_STRATEGY,2158
77,20,ALLEVIATES,2160
359,20,ALLEVIATES,2160
13,333,RELATED_TO,2161
8,228,TARGETS,2163
23,228,ALLEVIATES,2163
120,465,TARGETS,2170
196,6,RELATED_TO,2190
34,10,WORSENED_BY,2200
52,34,TARGETS,2200
6,333,RELATED_TO,2201
465,334,RELATED_TO,2204
6,465,RELATED_TO,2205
6,52,TRIGGERED_BY,2207
465,6,RELATED_TO,2209
158,196,ALLEVIATES,2221
549,9,ALLEVIATES,2222
549,13,ALLEVIATES,2222
549,10,ALLEVIATES,2222
550,9,ALLEVIATES,2222
550,13,ALLEVIATES,2222
550,10,ALLEVIATES,2222
551,13,ALLEVIATES,2225
551,10,ALLEVIATES,2225
552,465,ALLEVIATES,2226
552,196,MANAGED_BY,2226
17,203,HELPED_BY,2227
549,465,ALLEVIATES,2228
386,196,RELATED_TO,2236
77,77,SUGGESTS_STRATEGY,2237
465,386,RELATED_TO,2240
52,386,TARGETS,2240
203,386,TARGETS,2240
120,353,ALLEVIATES,2243
336,353,RELATED_TO,2243
71,20,RELATED_TO,2247
66,65,RELATED_TO,2259
10,418,RELATED_TO,2261
7,160,RELATED_TO,2288
65,160,HELPS,2288
14,160,TARGETS,2288
284,9,ALLEVIATES,2292
182,9,ALLEVIATES,2292
553,333,REFERENCES_INTERVENTION,2294
31,196,TARGETS,2295
19,52,MANAGED_BY,2296
71,65,MANAGED_BY,2297
554,10,TRIGGERED_BY,2298
555,10,TRIGGERED_BY,2304
333,38,MANAGED_BY,2311
465,92,HELPED_BY,2316
9,337,HELPED_BY,2321
179,334,TRIGGERED_BY,2323
334,184,ALLEVIATED_BY,2323
334,66,ALLEVIATED_BY,2323
179,65,ALLEVIATED_BY,2323
465,179,RELATED_TO,2323
481,3,RELATED_TO,2324
10,126,TRIGGERED_BY,2325
3,47,RELATED_TO,2326
47,20,TRIGGERED_BY,2326
47,23,ALLEVIATED_BY,2326
47,337,ALLEVIATED_BY,2326
322,25,TRIGGERED_BY,2327
25,38,ALLEVIATED_BY,2327
9,556,TRIGGERED_BY,2328
322,3,RELATED_TO,2329
322,52,MANAGED_BY,2329
359,334,TARGETS,2349
97,57,TARGETS,2354
20,56,TRIGGERED_BY,2355
7,196,RELATED_TO,2365
465,196,RELATED_TO,2365
359,336,ALLEVIATES,2370
14,77,SUGGESTS_STRATEGY,2371
196,7,RELATED_TO,2379
444,14,TREATED_BY,2401
440,14,TREATED_BY,2401
72,14,TREATED_BY,2401
120,440,ALLEVIATES,2401
120,72,ALLEVIATES,2401
52,72,ALLEVIATES,2401
69,72,ALLEVIATES,2402
69,444,ALLEVIATES,2402
227,465,ALLEVIATES,2403
559,558,ALLEVIATES,2403
8,558,ALLEVIATES,2403
47,465,RELATED_TO,2406
47,97,TREATED_BY,2406
334,97,TARGETS,2406
